"Time","propulsion.port.alternatorVoltage.last","propulsion.port.boostPressure.last",fuel,"propulsion.port.oilPressure.last","propulsion.port.revolutions.last","propulsion.port.runTime.last","propulsion.port.temperature.last","propulsion.port.transmission.oilPressure.last","propulsion.port.transmission.oilTemperature.last","propulsion.starboard.alternatorVoltage.last","propulsion.starboard.boostPressure.last","propulsion.starboard.fuel.rate.last","propulsion.starboard.oilPressure.last","propulsion.starboard.revolutions.last","propulsion.starboard.runTime.last","propulsion.starboard.temperature.last","propulsion.starboard.transmission.oilPressure.last","propulsion.starboard.transmission.oilTemperature.last"
2021-10-25 16:02:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:02:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:02:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:02:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:03:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:03:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:03:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:03:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:04:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:04:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:04:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:04:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:05:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:05:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:05:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:05:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:06:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:06:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:06:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:06:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:07:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:07:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:07:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:07:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:08:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:08:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:08:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:08:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:09:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:09:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:09:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:09:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:10:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:10:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:10:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:10:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:11:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:11:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:11:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:11:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:12:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:12:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:12:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:12:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:13:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:13:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:13:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:13:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:14:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:14:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:14:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:14:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:15:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:15:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:15:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:15:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:16:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:16:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:16:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:16:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:17:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:17:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:17:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:17:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:18:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:18:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:18:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:18:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:19:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:19:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:19:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:19:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:20:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:20:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:20:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:20:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:21:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:21:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:21:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:21:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:22:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:22:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:22:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:22:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:23:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:23:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:23:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:23:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:24:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:24:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:24:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:24:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:25:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:25:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:25:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:25:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:26:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:26:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:26:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:26:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:27:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:27:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:27:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:27:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:28:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:28:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:28:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:28:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:29:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:29:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:29:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:29:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:30:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:30:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:30:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:30:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:31:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:31:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:31:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:31:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:32:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:32:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:32:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:32:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:33:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:33:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:33:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:33:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:34:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:34:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:34:30,,,,,,,,,,,,,,,,,,

